timestamp,city,aqi,wind_speed,humidity,date,hour,month,weather
2025-06-09 12:02:12.298906+07:00,Hà Nội,87,6.8,70.0,2025-06-09,12,6,Scattered Clouds
2025-06-09 13:02:03.190306+07:00,Hà Nội,75,5.5,60.0,2025-06-09,13,6,Scattered Clouds
2025-06-09 14:02:12.167406+07:00,Hà Nội,69,5.6,63.0,2025-06-09,14,6,Scattered Clouds
2025-06-09 15:02:03.061939+07:00,Hà Nội,69,6.3,59.0,2025-06-09,15,6,Scattered Clouds
2025-06-09 16:01:52.801086+07:00,Hà Nội,75,6.9,58.0,2025-06-09,16,6,Scattered Clouds
2025-06-09 17:01:40.592649+07:00,Hà Nội,78,6.1,62.0,2025-06-09,17,6,Scattered Clouds
2025-06-09 18:01:45.873463+07:00,Hà Nội,82,6.1,62.0,2025-06-09,18,6,Scattered Clouds
2025-06-09 19:02:01.318349+07:00,Hà Nội,82,6.1,69.0,2025-06-09,19,6,Scattered Clouds
2025-06-09 20:11:05.713170+07:00,Hà Nội,87,7.2,75.0,2025-06-09,20,6,Night Rain
2025-06-09 21:01:44.752995+07:00,Hà Nội,90,9.5,78.0,2025-06-09,21,6,Scattered Clouds
2025-06-09 22:02:09.969312+07:00,Hà Nội,122,7.7,83.0,2025-06-09,22,6,Night Rain
2025-06-09 23:01:56.129205+07:00,Hà Nội,144,6.4,89.0,2025-06-09,23,6,Scattered Clouds
2025-06-10 00:01:49.708333+07:00,Hà Nội,152,4.8,92.0,2025-06-10,0,6,Scattered Clouds
2025-06-10 01:01:53.664385+07:00,Hà Nội,90,9.2,91.0,2025-06-10,1,6,Scattered Clouds
2025-06-10 02:01:39.197749+07:00,Hà Nội,86,9.2,91.0,2025-06-10,2,6,Scattered Clouds
2025-06-10 03:01:52.057033+07:00,Hà Nội,69,11.6,92.0,2025-06-10,3,6,Night Rain
2025-06-10 04:02:00.161238+07:00,Hà Nội,71,11.6,92.0,2025-06-10,4,6,Night Rain
2025-06-10 05:01:50.703520+07:00,Hà Nội,82,11.7,95.0,2025-06-10,5,6,Night Rain
2025-06-10 06:01:51.428330+07:00,Hà Nội,73,8.7,96.0,2025-06-10,6,6,Rain
2025-06-10 07:04:54.024173+07:00,Hà Nội,73,6.3,94.0,2025-06-10,7,6,Rain
2025-06-10 08:29:19.780898+07:00,Hà Nội,60,5.8,92.0,2025-06-10,8,6,Rain
2025-06-10 09:32:13.770087+07:00,Hà Nội,68,8.9,95.0,2025-06-10,9,6,Scattered Clouds
2025-06-10 10:23:37.830333+07:00,Hà Nội,71,13.4,90.0,2025-06-10,10,6,Rain
2025-06-10 11:06:31.763759+07:00,Hà Nội,73,15.0,92.0,2025-06-10,11,6,Rain
2025-06-10 12:01:42.167833+07:00,Hà Nội,69,16.7,84.0,2025-06-10,12,6,Rain
2025-06-10 13:01:49.615310+07:00,Hà Nội,69,18.7,82.0,2025-06-10,13,6,Scattered Clouds
2025-06-10 14:01:49.494387+07:00,Hà Nội,69,20.0,80.0,2025-06-10,14,6,Scattered Clouds
2025-06-10 15:01:49.875229+07:00,Hà Nội,66,22.7,74.0,2025-06-10,15,6,Scattered Clouds
2025-06-10 16:02:08.922956+07:00,Hà Nội,75,22.9,75.0,2025-06-10,16,6,Scattered Clouds
2025-06-10 17:01:40.851575+07:00,Hà Nội,71,22.2,77.0,2025-06-10,17,6,Scattered Clouds
2025-06-10 18:01:41.595892+07:00,Hà Nội,68,22.2,77.0,2025-06-10,18,6,Scattered Clouds
2025-06-10 19:02:16.703740+07:00,Hà Nội,68,18.7,78.0,2025-06-10,19,6,Scattered Clouds
2025-06-10 20:11:43.336451+07:00,Hà Nội,73,17.1,77.0,2025-06-10,20,6,Scattered Clouds
2025-06-10 21:01:55.372512+07:00,Hà Nội,74,16.7,78.0,2025-06-10,21,6,Scattered Clouds
2025-06-10 22:01:42.476033+07:00,Hà Nội,84,16.3,79.0,2025-06-10,22,6,Scattered Clouds
2025-06-10 23:01:50.962191+07:00,Hà Nội,92,15.6,80.0,2025-06-10,23,6,Scattered Clouds
2025-06-11 00:01:29.268682+07:00,Hà Nội,96,16.7,81.0,2025-06-11,0,6,Scattered Clouds
2025-06-11 01:01:55.932064+07:00,Hà Nội,94,11.9,81.0,2025-06-11,1,6,Scattered Clouds
2025-06-11 02:01:35.888212+07:00,Hà Nội,90,11.9,81.0,2025-06-11,2,6,Scattered Clouds
2025-06-11 03:01:44.585952+07:00,Hà Nội,89,12.7,83.0,2025-06-11,3,6,Scattered Clouds
2025-06-11 04:01:54.612114+07:00,Hà Nội,91,11.9,83.0,2025-06-11,4,6,Scattered Clouds
2025-06-11 05:01:40.183414+07:00,Hà Nội,94,11.9,83.0,2025-06-11,5,6,Scattered Clouds
2025-06-11 06:01:35.878607+07:00,Hà Nội,97,12.4,88.0,2025-06-11,6,6,Scattered Clouds
2025-06-11 07:04:46.248003+07:00,Hà Nội,94,15.3,77.0,2025-06-11,7,6,Scattered Clouds
2025-06-11 08:29:18.919257+07:00,Hà Nội,94,15.4,73.0,2025-06-11,8,6,Scattered Clouds
2025-06-11 09:31:50.776069+07:00,Hà Nội,99,15.4,67.0,2025-06-11,9,6,Scattered Clouds
2025-06-11 10:23:06.148928+07:00,Hà Nội,105,15.3,70.0,2025-06-11,10,6,Scattered Clouds
2025-06-11 11:06:44.127249+07:00,Hà Nội,99,15.1,65.0,2025-06-11,11,6,Scattered Clouds
2025-06-11 12:02:32.687370+07:00,Hà Nội,102,15.0,67.0,2025-06-11,12,6,Scattered Clouds
2025-06-11 13:02:17.110788+07:00,Hà Nội,110,14.8,54.0,2025-06-11,13,6,Scattered Clouds
2025-06-11 14:01:49.374041+07:00,Hà Nội,96,14.8,54.0,2025-06-11,14,6,Scattered Clouds
2025-06-11 15:01:49.330822+07:00,Hà Nội,83,15.1,61.0,2025-06-11,15,6,Scattered Clouds
2025-06-11 16:02:18.761874+07:00,Hà Nội,73,14.3,59.0,2025-06-11,16,6,Scattered Clouds
2025-06-11 17:01:45.793650+07:00,Hà Nội,73,11.9,60.0,2025-06-11,17,6,Scattered Clouds
2025-06-11 18:01:39.030334+07:00,Hà Nội,79,11.9,60.0,2025-06-11,18,6,Scattered Clouds
2025-06-11 19:02:11.908932+07:00,Hà Nội,91,10.5,67.0,2025-06-11,19,6,Scattered Clouds
2025-06-11 20:11:27.630014+07:00,Hà Nội,69,11.3,70.0,2025-06-11,20,6,Night Rain
2025-06-11 21:02:02.020914+07:00,Hà Nội,69,11.3,70.0,2025-06-11,21,6,Night Rain
2025-06-11 22:01:50.791036+07:00,Hà Nội,63,11.4,74.0,2025-06-11,22,6,Night Rain
2025-06-11 23:01:54.326928+07:00,Hà Nội,64,11.6,77.0,2025-06-11,23,6,Scattered Clouds
2025-06-12 00:01:36.092758+07:00,Hà Nội,62,11.6,79.0,2025-06-12,0,6,Scattered Clouds
2025-06-12 01:02:00.193902+07:00,Hà Nội,58,14.0,81.0,2025-06-12,1,6,Scattered Clouds
2025-06-12 02:01:48.139920+07:00,Hà Nội,66,14.0,81.0,2025-06-12,2,6,Scattered Clouds
2025-06-12 03:01:28.449108+07:00,Hà Nội,82,12.6,82.0,2025-06-12,3,6,Night Rain
2025-06-12 04:01:49.039710+07:00,Hà Nội,87,12.6,82.0,2025-06-12,4,6,Night Rain
2025-06-12 05:01:49.203154+07:00,Hà Nội,94,11.1,83.0,2025-06-12,5,6,Scattered Clouds
2025-06-12 06:01:40.252550+07:00,Hà Nội,96,10.3,83.0,2025-06-12,6,6,Night Rain
2025-06-12 07:04:33.726871+07:00,Hà Nội,98,12.4,79.0,2025-06-12,7,6,Rain
2025-06-12 08:29:15.466887+07:00,Hà Nội,113,5.1,82.0,2025-06-12,8,6,Scattered Clouds
2025-06-12 09:31:17.759897+07:00,Hà Nội,102,11.4,74.0,2025-06-12,9,6,Scattered Clouds
2025-06-12 10:22:19.734407+07:00,Hà Nội,74,16.7,65.0,2025-06-12,10,6,Scattered Clouds
2025-06-12 11:05:49.654135+07:00,Hà Nội,69,17.4,66.0,2025-06-12,11,6,Scattered Clouds
2025-06-12 12:01:39.017164+07:00,Hà Nội,68,16.1,64.0,2025-06-12,12,6,Scattered Clouds
2025-06-12 13:01:49.372919+07:00,Hà Nội,68,16.3,63.0,2025-06-12,13,6,Scattered Clouds
2025-06-12 14:01:46.051159+07:00,Hà Nội,65,14.0,65.0,2025-06-12,14,6,Scattered Clouds
2025-06-12 15:01:49.583365+07:00,Hà Nội,64,13.5,67.0,2025-06-12,15,6,Rain
2025-06-12 16:01:35.389465+07:00,Hà Nội,64,10.6,71.0,2025-06-12,16,6,Scattered Clouds
2025-06-12 17:01:47.501583+07:00,Hà Nội,62,8.7,76.0,2025-06-12,17,6,Scattered Clouds
2025-06-12 18:01:37.411813+07:00,Hà Nội,74,8.7,76.0,2025-06-12,18,6,Scattered Clouds
2025-06-12 19:02:05.455823+07:00,Hà Nội,87,8.5,80.0,2025-06-12,19,6,Scattered Clouds
2025-06-12 20:11:15.551578+07:00,Hà Nội,139,8.0,82.0,2025-06-12,20,6,Night Rain
2025-06-12 21:01:36.757180+07:00,Hà Nội,141,8.0,82.0,2025-06-12,21,6,Night Rain
2025-06-12 22:01:37.625690+07:00,Hà Nội,122,9.0,84.0,2025-06-12,22,6,Scattered Clouds
2025-06-12 23:01:53.416511+07:00,Hà Nội,110,11.7,84.0,2025-06-12,23,6,Scattered Clouds
2025-06-13 00:01:45.248680+07:00,Hà Nội,109,15.9,82.0,2025-06-13,0,6,Scattered Clouds
2025-06-13 01:01:41.729964+07:00,Hà Nội,89,14.8,82.0,2025-06-13,1,6,Night Rain
2025-06-13 02:01:41.189359+07:00,Hà Nội,69,14.8,82.0,2025-06-13,2,6,Night Rain
2025-06-13 03:01:38.214288+07:00,Hà Nội,73,19.3,90.0,2025-06-13,3,6,Scattered Clouds
2025-06-13 04:01:58.874750+07:00,Hà Nội,82,17.2,89.0,2025-06-13,4,6,Scattered Clouds
2025-06-13 05:01:48.878672+07:00,Hà Nội,96,17.2,89.0,2025-06-13,5,6,Scattered Clouds
2025-06-13 06:01:47.766512+07:00,Hà Nội,105,15.0,91.0,2025-06-13,6,6,Scattered Clouds
2025-06-13 07:05:15.760535+07:00,Hà Nội,88,14.0,88.0,2025-06-13,7,6,Rain
2025-06-13 08:29:22.617224+07:00,Hà Nội,85,20.0,80.0,2025-06-13,8,6,Scattered Clouds
2025-06-13 09:31:42.973421+07:00,Hà Nội,75,20.1,73.0,2025-06-13,9,6,Rain
2025-06-13 10:23:19.315701+07:00,Hà Nội,47,20.8,66.0,2025-06-13,10,6,Rain
2025-06-13 11:06:09.210919+07:00,Hà Nội,49,19.8,63.0,2025-06-13,11,6,Rain
2025-06-13 12:01:34.485218+07:00,Hà Nội,52,18.2,65.0,2025-06-13,12,6,Scattered Clouds
2025-06-13 13:01:58.935311+07:00,Hà Nội,38,17.2,65.0,2025-06-13,13,6,Scattered Clouds
2025-06-13 14:01:46.807037+07:00,Hà Nội,24,15.4,61.0,2025-06-13,14,6,Scattered Clouds
2025-06-13 15:01:55.274096+07:00,Hà Nội,28,15.4,61.0,2025-06-13,15,6,Scattered Clouds
2025-06-13 16:01:35.883229+07:00,Hà Nội,29,15.4,64.0,2025-06-13,16,6,Scattered Clouds
2025-06-13 17:01:39.977335+07:00,Hà Nội,33,18.7,61.0,2025-06-13,17,6,Scattered Clouds
2025-06-13 18:01:43.981933+07:00,Hà Nội,50,16.4,69.0,2025-06-13,18,6,Scattered Clouds
2025-06-13 19:02:04.024621+07:00,Hà Nội,58,9.5,74.0,2025-06-13,19,6,Scattered Clouds
2025-06-13 20:10:32.971366+07:00,Hà Nội,93,9.0,77.0,2025-06-13,20,6,Night Clear Sky
2025-06-13 21:01:41.472427+07:00,Hà Nội,90,9.0,77.0,2025-06-13,21,6,Night Clear Sky
2025-06-13 22:01:35.333830+07:00,Hà Nội,73,8.9,82.0,2025-06-13,22,6,Night Rain
2025-06-13 23:01:50.987182+07:00,Hà Nội,66,8.2,81.0,2025-06-13,23,6,Night Rain
2025-06-14 00:01:26.697460+07:00,Hà Nội,64,8.2,81.0,2025-06-14,0,6,Night Rain
2025-06-14 01:01:53.158511+07:00,Hà Nội,62,8.5,85.0,2025-06-14,1,6,Night Rain
2025-06-14 02:01:48.825281+07:00,Hà Nội,69,8.5,85.0,2025-06-14,2,6,Night Rain
2025-06-14 03:01:35.880870+07:00,Hà Nội,77,10.6,86.0,2025-06-14,3,6,Night Rain
2025-06-14 04:01:41.988003+07:00,Hà Nội,77,8.2,86.0,2025-06-14,4,6,Night Rain
2025-06-14 05:01:43.519669+07:00,Hà Nội,59,8.4,87.0,2025-06-14,5,6,Night Rain
2025-06-14 06:01:48.217298+07:00,Hà Nội,66,9.8,88.0,2025-06-14,6,6,Night Rain
2025-06-14 07:04:35.274555+07:00,Hà Nội,67,9.5,79.0,2025-06-14,7,6,Rain
2025-06-14 08:29:26.126932+07:00,Hà Nội,66,12.7,70.0,2025-06-14,8,6,Rain
2025-06-14 09:30:38.787708+07:00,Hà Nội,58,11.3,62.0,2025-06-14,9,6,Rain
2025-06-14 10:20:17.157072+07:00,Hà Nội,54,10.3,57.0,2025-06-14,10,6,Rain
2025-06-14 11:02:58.867062+07:00,Hà Nội,54,9.3,53.0,2025-06-14,11,6,Rain
2025-06-14 12:01:38.969093+07:00,Hà Nội,58,9.3,53.0,2025-06-14,12,6,Rain
2025-06-14 13:01:59.317476+07:00,Hà Nội,53,9.0,48.0,2025-06-14,13,6,Rain
2025-06-14 14:01:41.472319+07:00,Hà Nội,44,9.0,48.0,2025-06-14,14,6,Rain
2025-06-14 15:01:31.487224+07:00,Hà Nội,44,4.5,46.0,2025-06-14,15,6,Scattered Clouds
2025-06-14 16:01:34.583711+07:00,Hà Nội,50,1.1,45.0,2025-06-14,16,6,Scattered Clouds
2025-06-14 17:01:38.819586+07:00,Hà Nội,56,6.1,49.0,2025-06-14,17,6,Scattered Clouds
2025-06-14 18:01:39.005936+07:00,Hà Nội,60,6.1,49.0,2025-06-14,18,6,Scattered Clouds
2025-06-14 19:01:56.122057+07:00,Hà Nội,68,17.4,68.0,2025-06-14,19,6,Scattered Clouds
2025-06-14 20:07:44.583208+07:00,Hà Nội,161,19.2,74.0,2025-06-14,20,6,Scattered Clouds
2025-06-14 21:01:36.416865+07:00,Hà Nội,107,19.2,74.0,2025-06-14,21,6,Scattered Clouds
2025-06-14 22:01:28.006254+07:00,Hà Nội,193,16.1,77.0,2025-06-14,22,6,Scattered Clouds
2025-06-14 23:01:33.122066+07:00,Hà Nội,179,14.0,80.0,2025-06-14,23,6,Scattered Clouds
2025-06-15 00:01:32.997794+07:00,Hà Nội,163,10.9,83.0,2025-06-15,0,6,Scattered Clouds
2025-06-15 01:01:56.885658+07:00,Hà Nội,181,7.7,86.0,2025-06-15,1,6,Scattered Clouds
2025-06-15 02:01:21.685884+07:00,Hà Nội,167,7.7,86.0,2025-06-15,2,6,Scattered Clouds
2025-06-15 03:01:43.147814+07:00,Hà Nội,107,4.3,89.0,2025-06-15,3,6,Scattered Clouds
2025-06-15 04:01:42.293984+07:00,Hà Nội,94,4.3,89.0,2025-06-15,4,6,Scattered Clouds
2025-06-15 05:01:36.917854+07:00,Hà Nội,99,4.8,90.0,2025-06-15,5,6,Scattered Clouds
2025-06-15 06:01:51.717298+07:00,Hà Nội,95,6.1,91.0,2025-06-15,6,6,Scattered Clouds
2025-06-15 07:05:38.098521+07:00,Hà Nội,89,6.3,86.0,2025-06-15,7,6,Scattered Clouds
2025-06-15 08:29:48.762299+07:00,Hà Nội,94,4.5,79.0,2025-06-15,8,6,Scattered Clouds
2025-06-15 09:37:50.378955+07:00,Hà Nội,91,5.5,73.0,2025-06-15,9,6,Scattered Clouds
2025-06-15 10:27:29.390241+07:00,Hà Nội,96,5.5,69.0,2025-06-15,10,6,Scattered Clouds
2025-06-15 11:07:51.082060+07:00,Hà Nội,105,3.4,64.0,2025-06-15,11,6,Scattered Clouds
2025-06-15 12:01:56.895265+07:00,Hà Nội,96,1.4,62.0,2025-06-15,12,6,Scattered Clouds
2025-06-15 13:01:43.099012+07:00,Hà Nội,94,6.9,54.0,2025-06-15,13,6,Scattered Clouds
2025-06-15 14:01:37.993616+07:00,Hà Nội,90,7.6,58.0,2025-06-15,14,6,Scattered Clouds
2025-06-15 15:01:44.399820+07:00,Hà Nội,88,7.9,49.0,2025-06-15,15,6,Scattered Clouds
2025-06-15 16:01:54.451521+07:00,Hà Nội,73,6.3,45.0,2025-06-15,16,6,Scattered Clouds
2025-06-15 17:01:46.755783+07:00,Hà Nội,73,6.3,45.0,2025-06-15,17,6,Scattered Clouds
2025-06-15 18:01:36.272493+07:00,Hà Nội,80,2.4,48.0,2025-06-15,18,6,Scattered Clouds
2025-06-15 19:01:57.641701+07:00,Hà Nội,91,22.0,71.0,2025-06-15,19,6,Night Rain
2025-06-15 20:07:54.041375+07:00,Hà Nội,67,18.0,78.0,2025-06-15,20,6,Night Rain
2025-06-15 21:01:35.589408+07:00,Hà Nội,67,18.0,78.0,2025-06-15,21,6,Night Rain
2025-06-15 22:01:44.213231+07:00,Hà Nội,65,7.1,87.0,2025-06-15,22,6,Night Rain
2025-06-15 23:01:50.019328+07:00,Hà Nội,62,6.3,91.0,2025-06-15,23,6,Night Rain
2025-06-16 00:01:44.760274+07:00,Hà Nội,56,6.3,91.0,2025-06-16,0,6,Night Rain
2025-06-16 01:01:58.080786+07:00,Hà Nội,60,10.6,90.0,2025-06-16,1,6,Scattered Clouds
2025-06-16 02:01:33.235796+07:00,Hà Nội,73,10.6,90.0,2025-06-16,2,6,Scattered Clouds
2025-06-16 03:01:47.022029+07:00,Hà Nội,82,7.7,90.0,2025-06-16,3,6,Scattered Clouds
2025-06-16 04:01:43.848629+07:00,Hà Nội,86,6.6,90.0,2025-06-16,4,6,Night Rain
2025-06-16 05:01:35.981710+07:00,Hà Nội,81,3.5,90.0,2025-06-16,5,6,Night Rain
2025-06-16 06:01:51.265409+07:00,Hà Nội,76,6.9,91.0,2025-06-16,6,6,Scattered Clouds
2025-06-16 07:05:06.607667+07:00,Hà Nội,84,8.7,86.0,2025-06-16,7,6,Scattered Clouds
2025-06-16 08:29:33.718018+07:00,Hà Nội,105,7.9,89.0,2025-06-16,8,6,Scattered Clouds
2025-06-16 09:34:26.143865+07:00,Hà Nội,90,6.8,90.0,2025-06-16,9,6,Scattered Clouds
2025-06-16 10:26:30.851458+07:00,Hà Nội,92,6.4,89.0,2025-06-16,10,6,Scattered Clouds
2025-06-16 11:08:51.439718+07:00,Hà Nội,111,6.1,90.0,2025-06-16,11,6,Rain
2025-06-16 12:02:49.319122+07:00,Hà Nội,111,8.2,89.0,2025-06-16,12,6,Rain
2025-06-16 13:02:08.748967+07:00,Hà Nội,132,7.4,78.0,2025-06-16,13,6,Rain
2025-06-16 14:02:28.525795+07:00,Hà Nội,101,9.8,83.0,2025-06-16,14,6,Rain
2025-06-16 15:02:04.043941+07:00,Hà Nội,76,8.2,84.0,2025-06-16,15,6,Scattered Clouds
2025-06-16 16:02:30.505139+07:00,Hà Nội,81,4.5,83.0,2025-06-16,16,6,Scattered Clouds
2025-06-16 17:01:49.000224+07:00,Hà Nội,95,4.5,78.0,2025-06-16,17,6,Scattered Clouds
2025-06-16 18:01:37.870861+07:00,Hà Nội,119,4.5,78.0,2025-06-16,18,6,Scattered Clouds
2025-06-16 19:02:09.273208+07:00,Hà Nội,149,0.8,78.0,2025-06-16,19,6,Scattered Clouds
2025-06-16 20:11:51.677095+07:00,Hà Nội,76,7.9,78.0,2025-06-16,20,6,Night Rain
2025-06-17 04:09:37.357761+07:00,Hà Nội,134,5.1,90.0,2025-06-17,4,6,Scattered Clouds
2025-06-17 05:01:42.404118+07:00,Hà Nội,138,3.7,89.0,2025-06-17,5,6,Scattered Clouds
2025-06-17 06:01:36.627109+07:00,Hà Nội,160,1.6,88.0,2025-06-17,6,6,Scattered Clouds
2025-06-17 07:04:48.902017+07:00,Hà Nội,158,0.8,83.0,2025-06-17,7,6,Scattered Clouds
2025-06-17 08:29:26.552948+07:00,Hà Nội,157,1.0,83.0,2025-06-17,8,6,Scattered Clouds
2025-06-17 09:32:06.141941+07:00,Hà Nội,158,1.0,77.0,2025-06-17,9,6,Rain
2025-06-17 10:23:36.138439+07:00,Hà Nội,132,6.2,68.0,2025-06-17,10,6,Rain
2025-06-17 11:06:48.318766+07:00,Hà Nội,117,9.8,62.0,2025-06-17,11,6,Rain
2025-06-17 12:01:38.900467+07:00,Hà Nội,107,10.0,79.0,2025-06-17,12,6,Rain
2025-06-17 13:01:54.936945+07:00,Hà Nội,99,12.6,64.0,2025-06-17,13,6,Scattered Clouds
2025-06-17 14:02:07.816999+07:00,Hà Nội,90,13.0,70.0,2025-06-17,14,6,Scattered Clouds
2025-06-17 15:01:53.179662+07:00,Hà Nội,71,10.5,65.0,2025-06-17,15,6,Scattered Clouds
2025-06-17 16:02:22.833108+07:00,Hà Nội,56,9.2,63.0,2025-06-17,16,6,Scattered Clouds
2025-06-17 17:01:43.367746+07:00,Hà Nội,41,15.1,66.0,2025-06-17,17,6,Scattered Clouds
2025-06-17 18:01:41.601725+07:00,Hà Nội,39,15.1,66.0,2025-06-17,18,6,Scattered Clouds
2025-06-17 19:02:01.786709+07:00,Hà Nội,44,23.2,84.0,2025-06-17,19,6,Scattered Clouds
2025-06-17 20:11:51.816230+07:00,Hà Nội,181,15.9,80.0,2025-06-17,20,6,Scattered Clouds
2025-06-17 22:01:49.740782+07:00,Hà Nội,86,17.1,80.0,2025-06-17,22,6,Night Rain
2025-06-17 23:01:56.439968+07:00,Hà Nội,33,14.8,81.0,2025-06-17,23,6,Night Rain
2025-06-18 00:02:20.039238+07:00,Hà Nội,28,10.1,81.0,2025-06-18,0,6,Scattered Clouds
2025-06-18 03:02:01.681607+07:00,Hà Nội,44,9.3,86.0,2025-06-18,3,6,Scattered Clouds
2025-06-18 05:01:27.293083+07:00,Hà Nội,50,7.4,86.0,2025-06-18,5,6,Scattered Clouds
2025-06-18 06:01:40.944997+07:00,Hà Nội,41,7.4,86.0,2025-06-18,6,6,Scattered Clouds
2025-06-18 07:04:57.459763+07:00,Hà Nội,44,7.7,84.0,2025-06-18,7,6,Scattered Clouds
2025-06-18 08:29:16.348139+07:00,Hà Nội,56,13.2,85.0,2025-06-18,8,6,Scattered Clouds
2025-06-18 09:31:28.785684+07:00,Hà Nội,56,14.0,81.0,2025-06-18,9,6,Scattered Clouds
2025-06-18 11:06:32.452586+07:00,Hà Nội,55,15.1,73.0,2025-06-18,11,6,Scattered Clouds
2025-06-18 12:02:04.453654+07:00,Hà Nội,55,14.5,69.0,2025-06-18,12,6,Scattered Clouds
2025-06-18 13:01:59.709155+07:00,Hà Nội,53,13.7,62.0,2025-06-18,13,6,Scattered Clouds
2025-06-18 14:01:49.016259+07:00,Hà Nội,44,14.0,56.0,2025-06-18,14,6,Scattered Clouds
2025-06-18 15:01:50.696405+07:00,Hà Nội,28,12.6,58.0,2025-06-18,15,6,Scattered Clouds
2025-06-18 16:02:02.051354+07:00,Hà Nội,28,13.2,58.0,2025-06-18,16,6,Scattered Clouds
2025-06-18 17:01:40.710095+07:00,Hà Nội,22,19.5,61.0,2025-06-18,17,6,Scattered Clouds
2025-06-18 18:01:34.636402+07:00,Hà Nội,32,19.5,61.0,2025-06-18,18,6,Scattered Clouds
2025-06-18 19:02:10.826585+07:00,Hà Nội,64,21.6,71.0,2025-06-18,19,6,Scattered Clouds
2025-06-18 20:11:46.604003+07:00,Hà Nội,175,22.0,79.0,2025-06-18,20,6,Scattered Clouds
2025-06-18 22:01:48.460013+07:00,Hà Nội,171,22.4,80.0,2025-06-18,22,6,Scattered Clouds
2025-06-18 23:01:38.254203+07:00,Hà Nội,156,22.9,83.0,2025-06-18,23,6,Scattered Clouds
2025-06-19 00:03:06.702736+07:00,Hà Nội,92,23.5,85.0,2025-06-19,0,6,Scattered Clouds
2025-06-19 01:01:56.947362+07:00,Hà Nội,73,21.4,86.0,2025-06-19,1,6,Scattered Clouds
2025-06-19 02:01:28.328716+07:00,Hà Nội,68,21.4,86.0,2025-06-19,2,6,Scattered Clouds
2025-06-19 03:01:52.781728+07:00,Hà Nội,68,17.2,87.0,2025-06-19,3,6,Scattered Clouds
2025-06-19 04:01:27.429809+07:00,Hà Nội,69,17.2,87.0,2025-06-19,4,6,Scattered Clouds
2025-06-19 05:01:29.753492+07:00,Hà Nội,69,13.4,88.0,2025-06-19,5,6,Night Rain
2025-06-19 06:01:43.451914+07:00,Hà Nội,68,13.7,87.0,2025-06-19,6,6,Rain
2025-06-19 07:05:10.948585+07:00,Hà Nội,68,11.9,78.0,2025-06-19,7,6,Rain
2025-06-19 08:29:27.713142+07:00,Hà Nội,77,11.6,78.0,2025-06-19,8,6,Scattered Clouds
2025-06-19 09:31:42.790213+07:00,Hà Nội,79,11.4,64.0,2025-06-19,9,6,Scattered Clouds
2025-06-19 10:23:10.211620+07:00,Hà Nội,77,10.0,57.0,2025-06-19,10,6,Scattered Clouds
2025-06-19 11:06:35.575948+07:00,Hà Nội,69,9.8,53.0,2025-06-19,11,6,Scattered Clouds
2025-06-19 12:01:44.487351+07:00,Hà Nội,75,7.6,56.0,2025-06-19,12,6,Scattered Clouds
2025-06-19 13:01:48.190171+07:00,Hà Nội,64,9.3,49.0,2025-06-19,13,6,Scattered Clouds
2025-06-19 14:02:04.111286+07:00,Hà Nội,53,8.5,52.0,2025-06-19,14,6,Scattered Clouds
2025-06-19 15:01:48.405637+07:00,Hà Nội,39,12.4,48.0,2025-06-19,15,6,Scattered Clouds
2025-06-19 16:01:56.832561+07:00,Hà Nội,33,16.6,50.0,2025-06-19,16,6,Scattered Clouds
2025-06-19 17:01:52.764742+07:00,Hà Nội,33,16.6,50.0,2025-06-19,17,6,Scattered Clouds
2025-06-19 18:01:37.660792+07:00,Hà Nội,54,23.8,61.0,2025-06-19,18,6,Rain
2025-06-19 19:02:06.532915+07:00,Hà Nội,73,19.8,70.0,2025-06-19,19,6,Scattered Clouds
2025-06-19 20:10:38.274580+07:00,Hà Nội,213,17.5,72.0,2025-06-19,20,6,Scattered Clouds
2025-06-19 21:01:39.724727+07:00,Hà Nội,213,17.4,72.0,2025-06-19,21,6,Scattered Clouds
2025-06-19 22:01:50.392439+07:00,Hà Nội,208,19.6,78.0,2025-06-19,22,6,Scattered Clouds
2025-06-19 23:01:51.206875+07:00,Hà Nội,188,19.5,79.0,2025-06-19,23,6,Scattered Clouds
2025-06-20 00:01:48.019192+07:00,Hà Nội,168,18.0,82.0,2025-06-20,0,6,Scattered Clouds
2025-06-20 01:01:41.084844+07:00,Hà Nội,137,18.5,85.0,2025-06-20,1,6,Scattered Clouds
2025-06-20 02:01:28.970531+07:00,Hà Nội,79,18.5,85.0,2025-06-20,2,6,Scattered Clouds
2025-06-20 03:01:47.919313+07:00,Hà Nội,69,14.2,90.0,2025-06-20,3,6,Scattered Clouds
2025-06-20 04:01:43.641185+07:00,Hà Nội,69,14.0,91.0,2025-06-20,4,6,Night Rain
2025-06-20 05:01:29.684820+07:00,Hà Nội,69,14.0,91.0,2025-06-20,5,6,Night Rain
2025-06-20 06:01:43.817633+07:00,Hà Nội,71,12.6,91.0,2025-06-20,6,6,Scattered Clouds
2025-06-20 07:04:52.627922+07:00,Hà Nội,71,13.0,84.0,2025-06-20,7,6,Scattered Clouds
2025-06-20 08:29:22.321211+07:00,Hà Nội,77,13.2,77.0,2025-06-20,8,6,Scattered Clouds
2025-06-20 09:31:36.893823+07:00,Hà Nội,76,12.1,71.0,2025-06-20,9,6,Scattered Clouds
