timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-05-07T08:29:11.357796+07:00,Hà Nội,68,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,85%
2025-05-07T09:30:22.899871+07:00,Hà Nội,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.7 km/h,81%
2025-05-07T10:18:34.599601+07:00,Hà Nội,86,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.6 km/h,77%
2025-05-07T11:02:04.906222+07:00,Hà Nội,84,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.5 km/h,72%
2025-05-07T12:01:39.422622+07:00,Hà Nội,99,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.5 km/h,72%
2025-05-07T13:01:58.821341+07:00,Hà Nội,105,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.7 km/h,66%
2025-05-07T14:01:44.585197+07:00,Hà Nội,107,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.8 km/h,63%
2025-05-07T15:01:52.986401+07:00,Hà Nội,105,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,63%
2025-05-07T16:01:48.133785+07:00,Hà Nội,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.2 km/h,63%
2025-05-07T17:01:41.398859+07:00,Hà Nội,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.2 km/h,63%
2025-05-07T18:01:41.940518+07:00,Hà Nội,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.4 km/h,71%
2025-05-07T19:02:09.326606+07:00,Hà Nội,92,/dl/web/weather/ic-w-12-night-rain-full.svg,17.1 km/h,83%
2025-05-07T20:10:53.316931+07:00,Hà Nội,105,/dl/web/weather/ic-w-12-night-rain-full.svg,14.3 km/h,87%
2025-05-07T21:01:46.110101+07:00,Hà Nội,99,/dl/web/weather/ic-w-12-night-rain-full.svg,14.5 km/h,89%
2025-05-07T22:01:46.107226+07:00,Hà Nội,99,/dl/web/weather/ic-w-12-night-rain-full.svg,14.6 km/h,90%
2025-05-07T23:01:46.067357+07:00,Hà Nội,108,/dl/web/weather/ic-w-12-night-rain-full.svg,13.8 km/h,92%
2025-05-08T00:01:24.310255+07:00,Hà Nội,104,/dl/web/weather/ic-w-12-night-rain-full.svg,15.9 km/h,92%
2025-05-08T01:01:54.290025+07:00,Hà Nội,96,/dl/web/weather/ic-w-12-night-rain-full.svg,14.3 km/h,94%
2025-05-08T02:01:54.117329+07:00,Hà Nội,96,/dl/web/weather/ic-w-12-night-rain-full.svg,14.3 km/h,94%
2025-05-08T03:01:46.643540+07:00,Hà Nội,91,/dl/web/weather/ic-w-12-night-rain-full.svg,12.1 km/h,93%
2025-05-08T04:01:39.250437+07:00,Hà Nội,87,/dl/web/weather/ic-w-12-night-rain-full.svg,12.1 km/h,93%
2025-05-08T05:01:41.112794+07:00,Hà Nội,90,/dl/web/weather/ic-w-12-night-rain-full.svg,12.6 km/h,93%
2025-05-08T06:01:42.189177+07:00,Hà Nội,90,/dl/web/weather/ic-w-12-night-rain-full.svg,12.2 km/h,94%
2025-05-08T07:04:50.791060+07:00,Hà Nội,86,/dl/web/weather/ic-w-06-rain-full.svg,12.2 km/h,89%
2025-05-08T08:29:06.787695+07:00,Hà Nội,102,/dl/web/weather/ic-w-06-rain-full.svg,12.2 km/h,85%
2025-05-08T09:30:47.624516+07:00,Hà Nội,112,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.5 km/h,80%
2025-05-08T10:19:09.488042+07:00,Hà Nội,118,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.6 km/h,74%
2025-05-08T11:02:34.880273+07:00,Hà Nội,119,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.2 km/h,69%
2025-05-08T12:01:38.133873+07:00,Hà Nội,127,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.2 km/h,69%
2025-05-08T13:01:54.854677+07:00,Hà Nội,117,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.2 km/h,55%
2025-05-08T14:01:41.577116+07:00,Hà Nội,105,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.2 km/h,55%
2025-05-08T15:01:47.044146+07:00,Hà Nội,99,/dl/web/weather/ic-w-01-clear-sky-full.svg,2.6 km/h,58%
2025-05-08T16:01:41.295147+07:00,Hà Nội,92,/dl/web/weather/ic-w-01-clear-sky-full.svg,8.2 km/h,57%
